common/job_number/__text,common/job_kind/__text,common/job_name/__text,common/job_result/__text,common/job_result_detail/__text,common/start_time/second/__text,common/start_time/minute/__text,common/start_time/hour/__text,common/start_time/day/__text,common/start_time/month/__text,common/start_time/year/__text,common/start_time/wday/__text,common/start_time/yday/__text,common/start_time/is_dst/__text,common/start_time/time_zone/__text,common/end_time/second/__text,common/end_time/minute/__text,common/end_time/hour/__text,common/end_time/day/__text,common/end_time/month/__text,common/end_time/year/__text,common/end_time/wday/__text,common/end_time/yday/__text,common/end_time/is_dst/__text,common/end_time/time_zone/__text,common/pages/__text,detail/print_color_mode/__text,detail/complete_copies/__text,detail/copies/__text,detail/complete_pages/__text,common/user_name/__text
33180,PRINTER,5292351_353_149 051017 141605485,OK,0,40,21,14,10,4,117,3,129,1,-0500,49,21,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33179,PRINTER,Notification_Le 051017 141340655,OK,0,16,19,14,10,4,117,3,129,1,-0500,24,19,14,10,4,117,3,129,1,-0500,2,FULL_COLOR,1,1,2,yvonne.briones
33178,PRINTER,5292299_353_149 051017 141317905,OK,0,53,18,14,10,4,117,3,129,1,-0500,4,19,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,2,2,2,yvonne.briones
33177,PRINTER,Notification_Le 051017 141133538,OK,0,9,17,14,10,4,117,3,129,1,-0500,16,17,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33176,PRINTER,5291535_353_149 051017 141034359,OK,0,9,16,14,10,4,117,3,129,1,-0500,17,16,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33175,PRINTER,Notification_Le 051017 140955534,OK,0,30,15,14,10,4,117,3,129,1,-0500,38,15,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33174,PRINTER,5292019_353_149 051017 140937863,OK,0,13,15,14,10,4,117,3,129,1,-0500,20,15,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33173,PRINTER,5292015_353_149 051017 140932296,OK,0,7,15,14,10,4,117,3,129,1,-0500,15,15,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33172,PRINTER,Notification_Le 051017 140827383,OK,0,2,14,14,10,4,117,3,129,1,-0500,10,14,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33171,PRINTER,5292051_353_149 051017 140813629,OK,0,49,13,14,10,4,117,3,129,1,-0500,57,13,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33170,PRINTER,Contractor_Noti 051017 140626629,OK,0,2,12,14,10,4,117,3,129,1,-0500,9,12,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33169,PRINTER,5289287_353_149 051017 140538648,OK,0,14,11,14,10,4,117,3,129,1,-0500,21,11,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33168,PRINTER,5289283_353_149 051017 140531523,OK,0,7,11,14,10,4,117,3,129,1,-0500,14,11,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33167,PRINTER,Contractor_Noti 051017 140512275,OK,0,47,10,14,10,4,117,3,129,1,-0500,55,10,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33166,PRINTER,5286031_353_149 051017 140446927,OK,0,22,10,14,10,4,117,3,129,1,-0500,30,10,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33165,PRINTER,5286027_353_149 051017 140441190,OK,0,16,10,14,10,4,117,3,129,1,-0500,24,10,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33164,PRINTER,Contractor_Noti 051017 140424904,OK,0,0,10,14,10,4,117,3,129,1,-0500,6,10,14,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33163,PRINTER,5286463_353_149 051017 140401016,OK,0,36,9,14,10,4,117,3,129,1,-0500,44,9,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33162,PRINTER,5286455_353_149 051017 140354163,OK,0,29,9,14,10,4,117,3,129,1,-0500,37,9,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33161,PRINTER,Contractor_Noti 051017 140329530,OK,0,5,9,14,10,4,117,3,129,1,-0500,11,9,14,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33160,PRINTER,5286535_353_149 051017 140258212,OK,0,33,8,14,10,4,117,3,129,1,-0500,41,8,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33159,PRINTER,5286527_353_149 051017 140242012,OK,0,17,8,14,10,4,117,3,129,1,-0500,25,8,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33158,PRINTER,Contractor_Noti 051017 140223609,OK,0,59,7,14,10,4,117,3,129,1,-0500,5,8,14,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33157,PRINTER,5286639_353_149 051017 140156302,OK,0,31,7,14,10,4,117,3,129,1,-0500,39,7,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33156,PRINTER,5286635_353_149 051017 140150511,OK,0,26,7,14,10,4,117,3,129,1,-0500,33,7,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33155,PRINTER,Contractor_Noti 051017 140134211,OK,0,9,7,14,10,4,117,3,129,1,-0500,16,7,14,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33154,PRINTER,5286823_353_149 051017 140110939,OK,0,46,6,14,10,4,117,3,129,1,-0500,54,6,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33153,PRINTER,5286819_353_149 051017 140104272,OK,0,39,6,14,10,4,117,3,129,1,-0500,47,6,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33152,COPY,doc03315220170510140558,OK,0,58,5,14,10,4,117,3,129,1,-0500,5,6,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,
33151,PRINTER,Contractor_Noti 051017 140009183,OK,0,44,5,14,10,4,117,3,129,1,-0500,51,5,14,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33150,PRINTER,5288771_353_149 051017 135940835,OK,0,16,5,14,10,4,117,3,129,1,-0500,24,5,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33149,PRINTER,5288767_353_149 051017 135934785,OK,0,10,5,14,10,4,117,3,129,1,-0500,18,5,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33148,PRINTER,Contractor_Noti 051017 135903322,OK,0,39,4,14,10,4,117,3,129,1,-0500,45,4,14,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33147,PRINTER,5291643_353_149 051017 135758186,OK,0,33,3,14,10,4,117,3,129,1,-0500,41,3,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33146,PRINTER,5291635_353_149 051017 135751274,OK,0,26,3,14,10,4,117,3,129,1,-0500,34,3,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33145,PRINTER,Contractor_Noti 051017 135725332,OK,0,0,3,14,10,4,117,3,129,1,-0500,7,3,14,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33144,PRINTER,5291763_353_149 051017 135701546,OK,0,37,2,14,10,4,117,3,129,1,-0500,44,2,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33143,PRINTER,5291759_353_149 051017 135655878,OK,0,31,2,14,10,4,117,3,129,1,-0500,40,2,14,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33142,PRINTER,NEW COMMERCIAL  051017 133714996,OK,0,51,42,13,10,4,117,3,129,1,-0500,11,43,13,10,4,117,3,129,1,-0500,10,MIXED,1,1,10,linda.coronado
33141,COPY,doc03314120170510133934,OK,0,34,39,13,10,4,117,3,129,1,-0500,39,39,13,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33140,COPY,doc03314020170510132225,OK,0,25,22,13,10,4,117,3,129,1,-0500,53,24,13,10,4,117,3,129,1,-0500,2,BLACK_AND_WHITE,50,50,100,
33139,PRINTER,5269467_353_149 051017 130832429,OK,0,9,14,13,10,4,117,3,129,1,-0500,18,14,13,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
33136,PRINTER,STATEMENTS FOR  051017 125909019,OK,0,3,5,13,10,4,117,3,129,1,-0500,9,5,13,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yoli.gonzalez
33135,PRINTER,STATEMENTS FOR  051017 125819941,OK,0,14,4,13,10,4,117,3,129,1,-0500,21,4,13,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yoli.gonzalez
33134,COPY,doc03313420170510130226,OK,0,26,2,13,10,4,117,3,129,1,-0500,34,2,13,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33133,COPY,doc03313320170510130218,OK,0,18,2,13,10,4,117,3,129,1,-0500,26,2,13,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33132,PRINTER,1476279190223 L 051017 125351304,OK,0,46,59,12,10,4,117,3,129,1,-0500,55,59,12,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33131,PRINTER,14773277326507  051017 125322130,OK,0,17,59,12,10,4,117,3,129,1,-0500,28,59,12,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33130,PRINTER,Cities Serving  051017 123219549,OK,0,58,37,12,10,4,117,3,129,1,-0500,14,38,12,10,4,117,3,129,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
33129,COPY,doc03312920170510123302,OK,0,2,33,12,10,4,117,3,129,1,-0500,10,33,12,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,2,2,2,
33128,PRINTER,Brittany_Landez 051017 121959893,OK,0,38,25,12,10,4,117,3,129,1,-0500,57,25,12,10,4,117,3,129,1,-0500,3,FULL_COLOR,1,1,3,brittany.lanez
33126,PRINTER,STATEMENTS FOR  051017 121616141,OK,0,11,22,12,10,4,117,3,129,1,-0500,18,22,12,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yoli.gonzalez
33125,PRINTER,14716215704912  051017 121358196,OK,0,54,19,12,10,4,117,3,129,1,-0500,3,20,12,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33124,PRINTER,IBC Revision Re 051017 113556174,OK,0,36,41,11,10,4,117,3,129,1,-0500,44,41,11,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
33123,PRINTER,comprmt.frx 051017 112733347,OK,0,13,33,11,10,4,117,3,129,1,-0500,19,33,11,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
33122,PRINTER,comprmt.frx 051017 112708704,OK,0,48,32,11,10,4,117,3,129,1,-0500,55,32,11,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
33121,PRINTER,Book1 051017 111447764,OK,0,45,20,11,10,4,117,3,129,1,-0500,53,20,11,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33120,PRINTER,Flyer 051017 111427845,OK,0,25,20,11,10,4,117,3,129,1,-0500,38,20,11,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33118,PRINTER,Monthly Fees Co 051017 105647521,OK,0,28,2,11,10,4,117,3,129,1,-0500,35,2,11,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33116,PRINTER,STATEMENTS FOR  051017 105241225,OK,0,39,58,10,10,4,117,3,129,1,-0500,46,58,10,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yoli.gonzalez
33115,PRINTER,1473954951doc01 051017 104332143,OK,0,31,49,10,10,4,117,3,129,1,-0500,40,49,10,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33114,PRINTER,Monthly Fees Co 051017 104300210,OK,0,41,48,10,10,4,117,3,129,1,-0500,48,48,10,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33113,COPY,doc03311320170510104505,OK,0,5,45,10,10,4,117,3,129,1,-0500,12,45,10,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33112,PRINTER,Certificate of  051017 103845477,OK,0,27,44,10,10,4,117,3,129,1,-0500,36,44,10,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,linda.coronado
33111,PRINTER,5288087_353_149 051017 103549379,OK,0,47,41,10,10,4,117,3,129,1,-0500,55,41,10,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33110,PRINTER,5288083_353_149 051017 103543820,OK,0,42,41,10,10,4,117,3,129,1,-0500,50,41,10,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33109,PRINTER,5224923_353_149 051017 103426846,OK,0,25,40,10,10,4,117,3,129,1,-0500,32,40,10,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33108,PRINTER,5224915_353_149 051017 103420730,OK,0,19,40,10,10,4,117,3,129,1,-0500,26,40,10,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33107,PRINTER,5224927_353_149 051017 103404730,OK,0,3,40,10,10,4,117,3,129,1,-0500,11,40,10,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33106,COPY,doc03310620170510103543,OK,0,43,35,10,10,4,117,3,129,1,-0500,49,35,10,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33105,PRINTER,Monthly Fees Co 051017 102353660,OK,0,35,29,10,10,4,117,3,129,1,-0500,42,29,10,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33104,COPY,doc03310420170510102512,OK,0,12,25,10,10,4,117,3,129,1,-0500,17,25,10,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33103,PRINTER,Building Permit 051017 100700427,OK,0,42,12,10,10,4,117,3,129,1,-0500,54,12,10,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
33102,PRINTER,Notification_Le 051017 100221401,OK,0,4,8,10,10,4,117,3,129,1,-0500,12,8,10,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33101,PRINTER,CASE DETAILS.pdf 051017 100047411,OK,0,46,6,10,10,4,117,3,129,1,-0500,22,7,10,10,4,117,3,129,1,-0500,19,FULL_COLOR,1,1,19,yoli.gonzalez
33100,PRINTER,"C-O,CUP MASTER. 051017 095637224",OK,0,36,2,10,10,4,117,3,129,1,-0500,45,2,10,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,yoli.gonzalez
33099,PRINTER,Building Permit 051017 095416079,OK,0,58,59,9,10,4,117,3,129,1,-0500,10,0,10,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
33098,PRINTER,Notification_Le 051017 093948495,OK,0,32,45,9,10,4,117,3,129,1,-0500,40,45,9,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33097,PRINTER,Notification_Le 051017 093813494,OK,0,57,43,9,10,4,117,3,129,1,-0500,5,44,9,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33096,PRINTER,Notification_Le 051017 093515481,OK,0,59,40,9,10,4,117,3,129,1,-0500,7,41,9,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33094,COPY,doc03309420170510091524,OK,0,24,15,9,10,4,117,3,129,1,-0500,30,15,9,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33093,COPY,doc03309320170510091242,OK,0,42,12,9,10,4,117,3,129,1,-0500,51,12,9,10,4,117,3,129,1,-0500,3,BLACK_AND_WHITE,1,1,3,
33092,COPY,doc03309220170510090431,OK,0,31,4,9,10,4,117,3,129,1,-0500,58,4,9,10,4,117,3,129,1,-0500,6,FULL_COLOR,1,1,6,
33090,PRINTER,Contractor_Noti 051017 085717180,OK,0,2,3,9,10,4,117,3,129,1,-0500,9,3,9,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33089,PRINTER,5285531_353_149 051017 085647129,OK,0,32,2,9,10,4,117,3,129,1,-0500,39,2,9,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33088,PRINTER,Contractor_Noti 051017 085628934,OK,0,13,2,9,10,4,117,3,129,1,-0500,21,2,9,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33087,PRINTER,5285351_353_149 051017 085556545,OK,0,41,1,9,10,4,117,3,129,1,-0500,48,1,9,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33086,PRINTER,5285347_353_149 051017 085551318,OK,0,36,1,9,10,4,117,3,129,1,-0500,44,1,9,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33085,PRINTER,AEP REQUEST FOR 051017 085011425,OK,0,56,55,8,10,4,117,3,129,1,-0500,3,56,8,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33084,PRINTER,GL BINDER.pdf 051017 084942239,OK,0,27,55,8,10,4,117,3,129,1,-0500,36,55,8,10,4,117,3,129,1,-0500,2,MIXED,1,1,2,linda.coronado
33083,PRINTER,DOUBL-5-INM.pdf 051017 084925103,OK,0,9,55,8,10,4,117,3,129,1,-0500,18,55,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
33082,PRINTER,receipt-17-0665 051017 084904071,OK,0,5,55,8,10,4,117,3,129,1,-0500,14,55,8,10,4,117,3,129,1,-0500,1,FULL_COLOR,2,2,2,yoli.gonzalez
33081,PRINTER,THANKYOU LETTER 051017 084905571,OK,0,50,54,8,10,4,117,3,129,1,-0500,58,54,8,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,linda.coronado
33079,PRINTER,5142219_353_149 051017 084358677,OK,0,0,50,8,10,4,117,3,129,1,-0500,8,50,8,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33078,PRINTER,5142215_353_149 051017 084353744,OK,0,55,49,8,10,4,117,3,129,1,-0500,4,50,8,10,4,117,3,129,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33077,COPY,doc03307720170510084702,OK,0,2,47,8,10,4,117,3,129,1,-0500,19,47,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,10,10,10,
33076,COPY,doc03307620170510084056,OK,0,56,40,8,10,4,117,3,129,1,-0500,1,41,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,
33075,PRINTER,DOUBLE B BARBBQ 051017 082600493,OK,0,47,31,8,10,4,117,3,129,1,-0500,16,32,8,10,4,117,3,129,1,-0500,8,FULL_COLOR,1,1,8,rogelio.rodriguez
33072,COPY,doc03307220170510082211,OK,0,11,22,8,10,4,117,3,129,1,-0500,29,22,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,10,10,10,
33071,PRINTER,reinhist.frx 051017 081554391,OK,0,40,21,8,10,4,117,3,129,1,-0500,49,21,8,10,4,117,3,129,1,-0500,3,BLACK_AND_WHITE,1,1,3,abby.cabrera
33070,PRINTER,permit2.frx 051017 081510867,OK,0,56,20,8,10,4,117,3,129,1,-0500,3,21,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33069,PRINTER,permit2.frx 051017 081504986,OK,0,50,20,8,10,4,117,3,129,1,-0500,57,20,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33068,PRINTER,permit2.frx 051017 081458808,OK,0,44,20,8,10,4,117,3,129,1,-0500,50,20,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33067,PRINTER,permit2.frx 051017 081444659,OK,0,30,20,8,10,4,117,3,129,1,-0500,36,20,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33066,PRINTER,permit2.frx 051017 081430603,OK,0,16,20,8,10,4,117,3,129,1,-0500,22,20,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33065,PRINTER,permit2.frx 051017 081424004,OK,0,9,20,8,10,4,117,3,129,1,-0500,17,20,8,10,4,117,3,129,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
33064,COPY,doc03306420170510080515,OK,0,15,5,8,10,4,117,3,129,1,-0500,9,7,8,10,4,117,3,129,1,-0500,36,FULL_COLOR,1,1,36,
33060,COPY,doc03306020170509165714,OK,0,14,57,16,9,4,117,2,128,1,-0500,22,57,16,9,4,117,2,128,1,-0500,1,BLACK_AND_WHITE,2,2,2,
33058,PRINTER,Citation_Notice 050917 164534203,OK,0,22,51,16,9,4,117,2,128,1,-0500,29,51,16,9,4,117,2,128,1,-0500,1,BLACK_AND_WHITE,1,1,1,yoli.gonzalez
33057,PRINTER,5278983_353_149 050917 164357605,OK,0,45,49,16,9,4,117,2,128,1,-0500,53,49,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33056,PRINTER,5180103_353_149 050917 164352074,OK,0,40,49,16,9,4,117,2,128,1,-0500,47,49,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33055,PRINTER,5180099_353_149 050917 164347728,OK,0,36,49,16,9,4,117,2,128,1,-0500,43,49,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33054,PRINTER,Notification_Le 050917 164250767,OK,0,39,48,16,9,4,117,2,128,1,-0500,47,48,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33053,PRINTER,5281379_353_149 050917 164128582,OK,0,16,47,16,9,4,117,2,128,1,-0500,25,47,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
33052,PRINTER,revised swppp-1.pdf,OK,0,47,43,16,9,4,117,2,128,1,-0500,46,45,16,9,4,117,2,128,1,-0500,85,BLACK_AND_WHITE,1,1,85,anaisa.licerio
33051,PRINTER,Contractor_Noti 050917 163506242,OK,0,36,40,16,9,4,117,2,128,1,-0500,44,40,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33050,PRINTER,5283455_353_149 050917 163429240,OK,0,59,39,16,9,4,117,2,128,1,-0500,7,40,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33049,PRINTER,5283451_353_149 050917 163423512,OK,0,54,39,16,9,4,117,2,128,1,-0500,1,40,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33048,PRINTER,Contractor_Noti 050917 163353425,OK,0,23,39,16,9,4,117,2,128,1,-0500,31,39,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33047,PRINTER,5278883_353_149 050917 163329820,OK,0,0,39,16,9,4,117,2,128,1,-0500,7,39,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33046,PRINTER,5278879_353_149 050917 163323308,OK,0,53,38,16,9,4,117,2,128,1,-0500,1,39,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33045,PRINTER,Contractor_Noti 050917 163250434,OK,0,21,38,16,9,4,117,2,128,1,-0500,27,38,16,9,4,117,2,128,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33044,PRINTER,5280767_353_149 050917 163224793,OK,0,55,37,16,9,4,117,2,128,1,-0500,2,38,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33043,PRINTER,5280763_353_149 050917 163219660,OK,0,50,37,16,9,4,117,2,128,1,-0500,58,37,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33042,PRINTER,Contractor_Noti 050917 163202555,OK,0,33,37,16,9,4,117,2,128,1,-0500,39,37,16,9,4,117,2,128,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33041,PRINTER,5268871_353_149 050917 163128172,OK,0,58,36,16,9,4,117,2,128,1,-0500,6,37,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33040,PRINTER,5268859_353_149 050917 163117369,OK,0,48,36,16,9,4,117,2,128,1,-0500,56,36,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33039,PRINTER,Contractor_Noti 050917 163059777,OK,0,30,36,16,9,4,117,2,128,1,-0500,36,36,16,9,4,117,2,128,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33038,PRINTER,5281159_353_149 050917 163040944,OK,0,11,36,16,9,4,117,2,128,1,-0500,19,36,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33037,PRINTER,5281155_353_149 050917 163031619,OK,0,2,36,16,9,4,117,2,128,1,-0500,10,36,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33036,PRINTER,Contractor_Noti 050917 162952372,OK,0,23,35,16,9,4,117,2,128,1,-0500,29,35,16,9,4,117,2,128,1,-0500,1,BLACK_AND_WHITE,1,1,1,yvonne.briones
33035,PRINTER,5283091_353_149 050917 162930942,OK,0,1,35,16,9,4,117,2,128,1,-0500,10,35,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33034,PRINTER,5283087_353_149 050917 162925570,OK,0,56,34,16,9,4,117,2,128,1,-0500,9,35,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33033,COPY,doc03303320170509163316,OK,0,16,33,16,9,4,117,2,128,1,-0500,39,34,16,9,4,117,2,128,1,-0500,48,FULL_COLOR,1,1,48,
33031,PRINTER,Notification_Le 050917 162654933,OK,0,25,32,16,9,4,117,2,128,1,-0500,33,32,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33030,PRINTER,5278691_353_149 050917 162636515,OK,0,7,32,16,9,4,117,2,128,1,-0500,16,32,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33029,PRINTER,5278687_353_149 050917 162632054,OK,0,3,32,16,9,4,117,2,128,1,-0500,10,32,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33028,PRINTER,Notification_Le 050917 162531079,OK,0,2,31,16,9,4,117,2,128,1,-0500,9,31,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
33027,PRINTER,5280443_353_149 050917 162517330,OK,0,48,30,16,9,4,117,2,128,1,-0500,55,30,16,9,4,117,2,128,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
