common/job_number/__text,common/job_kind/__text,common/job_name/__text,common/job_result/__text,common/job_result_detail/__text,common/start_time/second/__text,common/start_time/minute/__text,common/start_time/hour/__text,common/start_time/day/__text,common/start_time/month/__text,common/start_time/year/__text,common/start_time/wday/__text,common/start_time/yday/__text,common/start_time/is_dst/__text,common/start_time/time_zone/__text,common/end_time/second/__text,common/end_time/minute/__text,common/end_time/hour/__text,common/end_time/day/__text,common/end_time/month/__text,common/end_time/year/__text,common/end_time/wday/__text,common/end_time/yday/__text,common/end_time/is_dst/__text,common/end_time/time_zone/__text,common/pages/__text,common/user_name/__text,detail/print_color_mode/__text,detail/complete_copies/__text,detail/copies/__text,detail/complete_pages/__text
53434,PRINTER,zoning map.pdf 051117 122229509,OK,0,0,24,12,11,4,117,4,130,1,-0500,11,24,12,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53433,PRINTER,Engineering (An 051117 122018738,OK,0,49,21,12,11,4,117,4,130,1,-0500,59,21,12,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53432,PRINTER,zoning map.pdf 051117 121946939,OK,0,17,21,12,11,4,117,4,130,1,-0500,32,21,12,11,4,117,4,130,1,-0500,1,roland.gomez,FULL_COLOR,1,1,1
53431,PRINTER,Aerial map.pdf 051117 121900704,OK,0,31,20,12,11,4,117,4,130,1,-0500,41,20,12,11,4,117,4,130,1,-0500,1,roland.gomez,FULL_COLOR,1,1,1
53430,PRINTER,10701 S CAGE BL 051117 121658976,OK,0,30,18,12,11,4,117,4,130,1,-0500,39,18,12,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53429,PRINTER,6506 S CAGE BLV 051117 121442791,OK,0,14,16,12,11,4,117,4,130,1,-0500,24,16,12,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53428,PRINTER,BYOB_DANIEL'S E 051117 121304331,OK,0,35,14,12,11,4,117,4,130,1,-0500,46,14,12,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53427,PRINTER,comprmt.frx 051117 121223416,OK,0,54,13,12,11,4,117,4,130,1,-0500,0,14,12,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53426,PRINTER,1510 W MILITARY 051117 121134864,OK,0,6,13,12,11,4,117,4,130,1,-0500,16,13,12,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53425,PRINTER,RE-PLAT OF SAM  051117 115312813,OK,0,44,54,11,11,4,117,4,130,1,-0500,51,54,11,11,4,117,4,130,1,-0500,1,eddie.martinez,BLACK_AND_WHITE,1,1,1
53423,PRINTER,RE-PLAT OF SAM  051117 115224177,OK,0,55,53,11,11,4,117,4,130,1,-0500,2,54,11,11,4,117,4,130,1,-0500,1,eddie.martinez,BLACK_AND_WHITE,1,1,1
53422,COPY,doc05342220170511115022,OK,0,22,50,11,11,4,117,4,130,1,-0500,28,50,11,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53420,COPY,doc05342020170511114626,OK,0,26,46,11,11,4,117,4,130,1,-0500,34,46,11,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53419,PRINTER,100 W. Nolana L 051117 114450315,OK,0,22,46,11,11,4,117,4,130,1,-0500,29,46,11,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53418,PRINTER,Standard Operat 051117 114342967,OK,0,14,45,11,11,4,117,4,130,1,-0500,34,45,11,11,4,117,4,130,1,-0500,6,roland.gomez,MIXED,1,1,6
53417,COPY,doc05341720170511114132,OK,0,32,41,11,11,4,117,4,130,1,-0500,37,41,11,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53416,COPY,doc05341620170511114121,OK,0,21,41,11,11,4,117,4,130,1,-0500,27,41,11,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53412,PRINTER,comprmt.frx 051117 113722456,OK,0,54,38,11,11,4,117,4,130,1,-0500,1,39,11,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53409,PRINTER,Golf Course Eas 051117 113507535,OK,0,39,36,11,11,4,117,4,130,1,-0500,53,36,11,11,4,117,4,130,1,-0500,1,samuel.tooley,FULL_COLOR,1,1,1
53408,PRINTER,Evergreen Subdi 051117 113416928,OK,0,49,35,11,11,4,117,4,130,1,-0500,58,35,11,11,4,117,4,130,1,-0500,2,eddie.martinez,FULL_COLOR,1,1,2
53405,PRINTER,ABC_R ARMENDARI 051117 112517677,OK,0,50,26,11,11,4,117,4,130,1,-0500,6,27,11,11,4,117,4,130,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
53404,PRINTER,Evergreen Subd2 051117 112229667,OK,0,2,24,11,11,4,117,4,130,1,-0500,12,24,11,11,4,117,4,130,1,-0500,2,eddie.martinez,FULL_COLOR,1,1,2
53403,PRINTER,ABC_R ARMENDARI 051117 112226520,OK,0,58,23,11,11,4,117,4,130,1,-0500,6,24,11,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53402,PRINTER,ABC_R ARMENDARI 051117 112218027,OK,0,50,23,11,11,4,117,4,130,1,-0500,58,23,11,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53401,PRINTER,ABC_R ARMENDARI 051117 112207978,OK,0,40,23,11,11,4,117,4,130,1,-0500,47,23,11,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53400,PRINTER,ABC_R ARMENDARI 051117 112200300,OK,0,32,23,11,11,4,117,4,130,1,-0500,41,23,11,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53399,PRINTER,ABC_R ARMENDARI 051117 112147036,OK,0,19,23,11,11,4,117,4,130,1,-0500,30,23,11,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53398,COPY,doc05339820170511112211,OK,0,11,22,11,11,4,117,4,130,1,-0500,25,22,11,11,4,117,4,130,1,-0500,6,,BLACK_AND_WHITE,1,1,6
53397,PRINTER,Document1 051117 112006383,OK,0,38,21,11,11,4,117,4,130,1,-0500,44,21,11,11,4,117,4,130,1,-0500,1,melanie.cano,BLACK_AND_WHITE,1,1,1
53396,PRINTER,comprmt.frx 051117 111952773,OK,0,25,21,11,11,4,117,4,130,1,-0500,31,21,11,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53395,COPY,doc05339520170511112024,OK,0,24,20,11,11,4,117,4,130,1,-0500,37,20,11,11,4,117,4,130,1,-0500,6,,BLACK_AND_WHITE,1,1,6
53394,PRINTER,809 N Cage Blvd 051117 111818708,OK,0,51,19,11,11,4,117,4,130,1,-0500,59,19,11,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53393,COPY,doc05339320170511111933,OK,0,33,19,11,11,4,117,4,130,1,-0500,43,19,11,11,4,117,4,130,1,-0500,4,,BLACK_AND_WHITE,1,1,4
53392,PRINTER,doc033313201705 051117 111707142,OK,0,40,18,11,11,4,117,4,130,1,-0500,49,18,11,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53391,PRINTER,1621 W. Sam Hou 051117 111651465,OK,0,24,18,11,11,4,117,4,130,1,-0500,32,18,11,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53390,PRINTER,328 E. U.S. Hig 051117 111444997,OK,0,17,16,11,11,4,117,4,130,1,-0500,26,16,11,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53388,COPY,doc05338820170511111130,OK,0,30,11,11,11,4,117,4,130,1,-0500,43,11,11,11,4,117,4,130,1,-0500,2,,FULL_COLOR,1,1,2
53386,PRINTER,6601 South Jack 051117 110423153,OK,0,56,5,11,11,4,117,4,130,1,-0500,5,6,11,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53385,PRINTER,6601 South Jack 051117 110410082,OK,0,43,5,11,11,4,117,4,130,1,-0500,53,5,11,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53384,PRINTER,permit2.frx 051117 105917065,OK,0,50,0,11,11,4,117,4,130,1,-0500,57,0,11,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53383,PRINTER,CIRCLE K #9142. 051117 105657100,OK,0,30,58,10,11,4,117,4,130,1,-0500,37,58,10,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53382,PRINTER,PD Sector Popul 051117 105636078,OK,0,10,58,10,11,4,117,4,130,1,-0500,26,58,10,11,4,117,4,130,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
53381,PRINTER,6601 South Jack 051117 105559699,OK,0,32,57,10,11,4,117,4,130,1,-0500,43,57,10,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53380,PRINTER,Hidalgo CAD - P 051117 105119303,OK,0,52,52,10,11,4,117,4,130,1,-0500,2,53,10,11,4,117,4,130,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53379,PRINTER,Hidalgo CAD - P 051117 104731438,OK,0,5,49,10,11,4,117,4,130,1,-0500,15,49,10,11,4,117,4,130,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53378,PRINTER,Incode Report 051117 104653153,OK,0,26,48,10,11,4,117,4,130,1,-0500,39,48,10,11,4,117,4,130,1,-0500,2,janie.benedict,BLACK_AND_WHITE,1,1,2
53377,PRINTER,CUP CERTIFICATE 051117 104515539,OK,0,49,46,10,11,4,117,4,130,1,-0500,9,48,10,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,10,10,10
53376,PRINTER,1100 North Cage 051117 104507051,OK,0,40,46,10,11,4,117,4,130,1,-0500,52,46,10,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53375,PRINTER,1100 North Cage 051117 104453249,OK,0,26,46,10,11,4,117,4,130,1,-0500,34,46,10,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53374,PRINTER,TX-BUSI-150806- 051117 104353070,OK,0,27,45,10,11,4,117,4,130,1,-0500,36,45,10,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53373,PRINTER,1100 North Cage 051117 103919521,OK,0,53,40,10,11,4,117,4,130,1,-0500,4,41,10,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53372,PRINTER,VALLE DE LA PRI 051117 103853147,OK,0,26,40,10,11,4,117,4,130,1,-0500,33,40,10,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53371,PRINTER,VALLE DE LA PRI 051117 103824788,OK,0,58,39,10,11,4,117,4,130,1,-0500,5,40,10,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53370,PRINTER,DC_L RICO_2012 051117 103434336,OK,0,8,36,10,11,4,117,4,130,1,-0500,15,36,10,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53369,PRINTER,DC_L RICO_2012 051117 103425528,OK,0,59,35,10,11,4,117,4,130,1,-0500,6,36,10,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53368,PRINTER,DC_L RICO_2012 051117 103414179,OK,0,47,35,10,11,4,117,4,130,1,-0500,56,35,10,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53367,PRINTER,Microsoft Outlo 051117 103103704,OK,0,37,32,10,11,4,117,4,130,1,-0500,50,32,10,11,4,117,4,130,1,-0500,2,maricela.salinas,BLACK_AND_WHITE,1,1,2
53366,PRINTER,DC_L RICO_2012 051117 103041458,OK,0,15,32,10,11,4,117,4,130,1,-0500,41,32,10,11,4,117,4,130,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
53365,PRINTER,DC_L RICO_2012 051117 103033065,OK,0,6,32,10,11,4,117,4,130,1,-0500,35,32,10,11,4,117,4,130,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
53364,PRINTER,Incode Report 051117 102723075,OK,0,57,28,10,11,4,117,4,130,1,-0500,14,29,10,11,4,117,4,130,1,-0500,2,janie.benedict,BLACK_AND_WHITE,1,1,2
53363,PRINTER,Invoice 8779-17 051117 102719219,OK,0,53,28,10,11,4,117,4,130,1,-0500,2,29,10,11,4,117,4,130,1,-0500,1,roland.gomez,FULL_COLOR,1,1,1
53362,PRINTER,DC_L RICO_2012 051117 102639710,OK,0,13,28,10,11,4,117,4,130,1,-0500,24,28,10,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53361,PRINTER,Incode Report 051117 102456791,OK,0,31,26,10,11,4,117,4,130,1,-0500,45,26,10,11,4,117,4,130,1,-0500,3,janie.benedict,BLACK_AND_WHITE,1,1,3
53360,PRINTER,Incode Report 051117 102218817,OK,0,53,23,10,11,4,117,4,130,1,-0500,8,24,10,11,4,117,4,130,1,-0500,3,janie.benedict,BLACK_AND_WHITE,1,1,3
53355,PRINTER,Code Compliance 051117 093823232,OK,0,58,39,9,11,4,117,4,130,1,-0500,3,41,9,11,4,117,4,130,1,-0500,29,melanie.cano,FULL_COLOR,1,1,29
53354,PRINTER,URISA GIS-Pro 2 051117 093757626,OK,0,35,39,9,11,4,117,4,130,1,-0500,50,39,9,11,4,117,4,130,1,-0500,4,rogelio.martinez,FULL_COLOR,1,1,4
53353,COPY,doc05335320170511093227,OK,0,27,32,9,11,4,117,4,130,1,-0500,41,33,9,11,4,117,4,130,1,-0500,5,,FULL_COLOR,8,8,40
53352,PRINTER,Staff Review co 051117 092910254,OK,0,46,30,9,11,4,117,4,130,1,-0500,54,30,9,11,4,117,4,130,1,-0500,1,eddie.martinez,FULL_COLOR,1,1,1
53351,COPY,doc05335120170511092441,OK,0,41,24,9,11,4,117,4,130,1,-0500,47,24,9,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53350,COPY,doc05335020170511092136,OK,0,36,21,9,11,4,117,4,130,1,-0500,42,21,9,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53349,PRINTER,170418-official 051117 091931866,OK,0,8,21,9,11,4,117,4,130,1,-0500,20,21,9,11,4,117,4,130,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53348,PRINTER,PS2017051100024 051117 091540180,OK,0,16,17,9,11,4,117,4,130,1,-0500,29,17,9,11,4,117,4,130,1,-0500,3,melanie.cano,FULL_COLOR,1,1,3
53346,COPY,doc05334620170511091602,OK,0,2,16,9,11,4,117,4,130,1,-0500,8,16,9,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53345,COPY,doc05334520170511091544,OK,0,44,15,9,11,4,117,4,130,1,-0500,49,15,9,11,4,117,4,130,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53343,PRINTER,comprmt.frx 051117 090822636,OK,0,58,9,9,11,4,117,4,130,1,-0500,5,10,9,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53342,PRINTER,comprmt.frx 051117 090728185,OK,0,4,9,9,11,4,117,4,130,1,-0500,10,9,9,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53341,PRINTER,Nolana Commerce 051117 090639180,OK,0,15,8,9,11,4,117,4,130,1,-0500,23,8,9,11,4,117,4,130,1,-0500,1,eddie.martinez,FULL_COLOR,1,1,1
53340,PRINTER,NOLANA COMMERC  051117 090625532,OK,0,2,8,9,11,4,117,4,130,1,-0500,10,8,9,11,4,117,4,130,1,-0500,1,eddie.martinez,FULL_COLOR,1,1,1
53339,PRINTER,comprmt.frx 051117 090505026,OK,0,41,6,9,11,4,117,4,130,1,-0500,48,6,9,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53338,PRINTER,Survey.pdf 051117 090037031,OK,0,13,2,9,11,4,117,4,130,1,-0500,28,2,9,11,4,117,4,130,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53337,PRINTER,Warranty Deed 2 051117 085945208,OK,0,22,1,9,11,4,117,4,130,1,-0500,48,1,9,11,4,117,4,130,1,-0500,10,melanie.cano,FULL_COLOR,1,1,10
53336,PRINTER,1510 West Milit 051117 085342960,OK,0,19,55,8,11,4,117,4,130,1,-0500,28,55,8,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53335,PRINTER,comprmt.frx 051117 085218071,OK,0,54,53,8,11,4,117,4,130,1,-0500,1,54,8,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53334,PRINTER,permit2.frx 051117 085012075,OK,0,48,51,8,11,4,117,4,130,1,-0500,55,51,8,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53333,PRINTER,Hidalgo CAD - P 051117 084907025,OK,0,44,50,8,11,4,117,4,130,1,-0500,52,50,8,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53332,PRINTER,10701 South Cag 051117 084508585,OK,0,45,46,8,11,4,117,4,130,1,-0500,54,46,8,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53331,PRINTER,comprmt.frx 051117 084307459,OK,0,44,44,8,11,4,117,4,130,1,-0500,50,44,8,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53330,PRINTER,comprmt.frx 051117 084257811,OK,0,34,44,8,11,4,117,4,130,1,-0500,41,44,8,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53329,PRINTER,doc010394201705 051117 083730966,OK,0,8,39,8,11,4,117,4,130,1,-0500,21,39,8,11,4,117,4,130,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53328,PRINTER,Microsoft Outlo 051117 083719976,OK,0,57,38,8,11,4,117,4,130,1,-0500,5,39,8,11,4,117,4,130,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53327,COPY,doc05332720170511083802,OK,0,2,38,8,11,4,117,4,130,1,-0500,15,38,8,11,4,117,4,130,1,-0500,1,,FULL_COLOR,1,1,1
53326,COPY,doc05332620170511083753,OK,0,53,37,8,11,4,117,4,130,1,-0500,7,38,8,11,4,117,4,130,1,-0500,2,,FULL_COLOR,1,1,2
53325,PRINTER,1100 North Cage 051117 083446933,OK,0,24,36,8,11,4,117,4,130,1,-0500,34,36,8,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53324,PRINTER,comprmt.frx 051117 082927669,OK,0,5,31,8,11,4,117,4,130,1,-0500,10,34,8,11,4,117,4,130,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
53323,PRINTER,dev process #2  051117 082801412,OK,0,39,29,8,11,4,117,4,130,1,-0500,3,34,8,11,4,117,4,130,1,-0500,5,melanie.cano,FULL_COLOR,18,18,90
53322,PRINTER,Java Printing 051117 082603648,OK,0,41,27,8,11,4,117,4,130,1,-0500,50,27,8,11,4,117,4,130,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53321,PRINTER,Hidalgo CAD - P 051117 082554031,OK,0,31,27,8,11,4,117,4,130,1,-0500,39,27,8,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53320,PRINTER,Hidalgo CAD - P 051117 082439288,OK,0,17,26,8,11,4,117,4,130,1,-0500,24,26,8,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53319,PRINTER,Java Printing 051117 082333696,OK,0,11,25,8,11,4,117,4,130,1,-0500,20,25,8,11,4,117,4,130,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53318,PRINTER,Hidalgo CAD - P 051117 082301795,OK,0,39,24,8,11,4,117,4,130,1,-0500,48,24,8,11,4,117,4,130,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53317,PRINTER,dev process #2  051117 082225388,OK,0,3,24,8,11,4,117,4,130,1,-0500,28,24,8,11,4,117,4,130,1,-0500,5,melanie.cano,FULL_COLOR,1,1,5
53316,PRINTER,Java Printing 051117 082201442,OK,0,39,23,8,11,4,117,4,130,1,-0500,48,23,8,11,4,117,4,130,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
53315,PRINTER,Microsoft Outlo 051117 081929517,OK,0,7,21,8,11,4,117,4,130,1,-0500,12,23,8,11,4,117,4,130,1,-0500,2,della.robles,FULL_COLOR,1,1,2
53314,PRINTER,Microsoft Outlo 051117 081924015,OK,0,1,21,8,11,4,117,4,130,1,-0500,7,23,8,11,4,117,4,130,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53313,PRINTER,dev process #2  051117 081618728,OK,0,57,17,8,11,4,117,4,130,1,-0500,59,22,8,11,4,117,4,130,1,-0500,5,melanie.cano,FULL_COLOR,20,20,100
53312,PRINTER,main 051117 081502305,OK,0,40,16,8,11,4,117,4,130,1,-0500,49,16,8,11,4,117,4,130,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53311,PRINTER,Microsoft Outlo 051117 080848694,OK,0,27,10,8,11,4,117,4,130,1,-0500,35,10,8,11,4,117,4,130,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53310,PRINTER,PIR-2017-331.pdf 051117 080603027,OK,0,42,7,8,11,4,117,4,130,1,-0500,51,7,8,11,4,117,4,130,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53309,PRINTER,Microsoft Outlo 051117 080554253,OK,0,33,7,8,11,4,117,4,130,1,-0500,41,7,8,11,4,117,4,130,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53308,COPY,doc05330820170510170939,OK,0,39,9,17,10,4,117,3,129,1,-0500,45,9,17,10,4,117,3,129,1,-0500,1,,BLACK_AND_WHITE,1,1,1
53307,PRINTER,Chart (118).xls 051017 170057151,OK,0,19,2,17,10,4,117,3,129,1,-0500,29,2,17,10,4,117,3,129,1,-0500,3,maricela.salinas,BLACK_AND_WHITE,1,1,3
53306,PRINTER,Code Compliance 051017 165459587,OK,0,22,56,16,10,4,117,3,129,1,-0500,25,57,16,10,4,117,3,129,1,-0500,29,melanie.cano,FULL_COLOR,1,1,29
53305,PRINTER,doc033262201705 051017 165014655,OK,0,38,51,16,10,4,117,3,129,1,-0500,48,51,16,10,4,117,3,129,1,-0500,1,della.robles,FULL_COLOR,1,1,1
53301,PRINTER,aerial map.pdf 051017 164146363,OK,0,9,43,16,10,4,117,3,129,1,-0500,24,43,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53300,PRINTER,zoning map.pdf 051017 164141522,OK,0,5,43,16,10,4,117,3,129,1,-0500,16,43,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53299,PRINTER,Sec._1.25._C_GE 051017 164036818,OK,0,0,42,16,10,4,117,3,129,1,-0500,10,42,16,10,4,117,3,129,1,-0500,3,maria.garcia,BLACK_AND_WHITE,1,1,3
53298,PRINTER,1521 W. Ridge Rd 051017 163434471,OK,0,58,35,16,10,4,117,3,129,1,-0500,5,36,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53297,PRINTER,824 W Ferguson 051017 163427406,OK,0,50,35,16,10,4,117,3,129,1,-0500,59,35,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53296,PRINTER,1521 W. Ridge Rd 051017 163412808,OK,0,36,35,16,10,4,117,3,129,1,-0500,47,35,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53295,PRINTER,824 W Ferguson 051017 163404881,OK,0,28,35,16,10,4,117,3,129,1,-0500,39,35,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53293,PRINTER,BOA_ATTENDANCE_ 051017 162813781,OK,0,37,29,16,10,4,117,3,129,1,-0500,45,29,16,10,4,117,3,129,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
53292,PRINTER,salaries per em 051017 162747488,OK,0,11,29,16,10,4,117,3,129,1,-0500,19,29,16,10,4,117,3,129,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53291,PRINTER,1521 W. Ridge R 051017 162222490,OK,0,46,23,16,10,4,117,3,129,1,-0500,5,24,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53290,PRINTER,824 W Ferguson  051017 162214354,OK,0,38,23,16,10,4,117,3,129,1,-0500,49,23,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53289,PRINTER,Microsoft Outlo 051017 162118180,OK,0,42,22,16,10,4,117,3,129,1,-0500,48,22,16,10,4,117,3,129,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
53288,PRINTER,Microsoft Outlo 051017 162020845,OK,0,44,21,16,10,4,117,3,129,1,-0500,53,21,16,10,4,117,3,129,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53287,PRINTER,JACKSON RIDGE C 051017 161750629,OK,0,14,19,16,10,4,117,3,129,1,-0500,28,19,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53285,PRINTER,Hidalgo CAD - P 051017 161703233,OK,0,27,18,16,10,4,117,3,129,1,-0500,38,18,16,10,4,117,3,129,1,-0500,3,maria.garcia,FULL_COLOR,1,1,3
53284,PRINTER,Code forms.pdf 051017 161455531,OK,0,20,16,16,10,4,117,3,129,1,-0500,34,16,16,10,4,117,3,129,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
53283,PRINTER,O-2002-24.pdf 051017 160925392,OK,0,49,10,16,10,4,117,3,129,1,-0500,3,11,16,10,4,117,3,129,1,-0500,2,roland.gomez,BLACK_AND_WHITE,1,1,2
53282,PRINTER,O-2002-24.pdf 051017 160919615,OK,0,44,10,16,10,4,117,3,129,1,-0500,52,10,16,10,4,117,3,129,1,-0500,2,roland.gomez,BLACK_AND_WHITE,1,1,2
53281,PRINTER,O-2014-22%20NOI 051017 160754576,OK,0,19,9,16,10,4,117,3,129,1,-0500,51,9,16,10,4,117,3,129,1,-0500,8,melanie.cano,FULL_COLOR,1,1,8
53279,PRINTER,824 W Ferguson 051017 160557068,OK,0,21,7,16,10,4,117,3,129,1,-0500,30,7,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53278,PRINTER,824 W Ferguson 051017 160544680,OK,0,9,7,16,10,4,117,3,129,1,-0500,19,7,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53277,PRINTER,824 W Ferguson  051017 160531821,OK,0,56,6,16,10,4,117,3,129,1,-0500,7,7,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53276,PRINTER,Sec._1.25._C_GE 051017 160519356,OK,0,43,6,16,10,4,117,3,129,1,-0500,53,6,16,10,4,117,3,129,1,-0500,3,maria.garcia,BLACK_AND_WHITE,1,1,3
53275,PRINTER,DocPreviewStrea 051017 160034592,OK,0,59,1,16,10,4,117,3,129,1,-0500,7,2,16,10,4,117,3,129,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
53274,PRINTER,Aerial map.pdf 051017 155922655,OK,0,47,0,16,10,4,117,3,129,1,-0500,1,1,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
53273,PRINTER,Zoning Map.pdf 051017 155916173,OK,0,41,0,16,10,4,117,3,129,1,-0500,52,0,16,10,4,117,3,129,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
